Order_ID,Order_Date,Customer_ID,Product_ID,Store_ID,Employee_ID,Quantity,Unit_Price,Discount_%,GST_%,Final_Amount,Payment_Mode,Order_Status
ORD2500252,2025-12-08,C00275,P0008,S004,E0045,1,2375.27,10,18,2522.54,Credit Card,Delivered
ORD2500253,2025-10-02,C00387,P0079,S011,E0029,5,579.03,5,18,3245.46,UPI,Delivered
ORD2500254,2025-12-19,C00119,P0084,S017,E0050,1,1548.58,10,18,1644.59,UPI,Cancelled
ORD2500255,2025-11-13,C00475,P0057,S002,E0045,1,599.08,15,18,600.88,Credit Card,Cancelled
ORD2500256,2026-07-01,C00248,P0010,S025,E0020,3,2573.86,10,18,8200.32,Debit Card,Delivered
ORD2500257,2025-11-09,C00236,P0020,S011,E0001,3,5416.76,0,18,19175.33,Credit Card,Returned
ORD2500258,2025-08-08,C00291,P0052,S023,E0005,3,7507.14,10,18,23917.75,Net Banking,Delivered
ORD2500259,2025-07-25,C00134,P0031,S022,E0020,2,1548.65,5,18,3472.07,Net Banking,Delivered
ORD2500260,2026-05-13,C00229,P0023,S022,E0039,5,6164.36,5,18,34551.24,UPI,Delivered
ORD2500261,2026-03-24,C00310,P0087,S001,E0036,5,1890.57,15,18,9481.21,Net Banking,Cancelled
ORD2500262,2025-11-25,C00277,P0099,S022,E0009,3,4973.86,0,18,17607.46,Credit Card,Delivered
ORD2500263,2026-01-07,C00093,P0085,S020,E0048,2,3327.38,15,18,6674.72,UPI,Delivered
ORD2500264,2026-06-12,C00180,P0032,S004,E0005,1,7075.86,15,18,7097.09,Credit Card,Cancelled
ORD2500265,2026-06-01,C00265,P0061,S010,E0013,4,4483.03,0,18,21159.9,Credit Card,Cancelled
ORD2500266,2025-12-14,C00038,P0079,S009,E0038,5,579.03,0,18,3416.28,Credit Card,Returned
ORD2500267,2026-04-06,C00487,P0061,S001,E0040,1,4483.03,15,18,4496.48,UPI,Delivered
ORD2500268,2026-03-09,C00077,P0071,S014,E0018,3,4100.21,10,18,13063.27,Cash,Delivered
ORD2500269,2025-12-17,C00446,P0020,S018,E0031,3,5416.76,15,18,16299.03,Credit Card,Cancelled
ORD2500270,2025-07-29,C00001,P0097,S021,E0008,5,4988.12,20,18,23543.93,Debit Card,Cancelled
ORD2500271,2025-12-01,C00093,P0096,S012,E0016,1,6638.09,5,18,7441.3,Cash,Returned
ORD2500272,2026-05-12,C00146,P0052,S024,E0013,5,7507.14,15,18,37648.31,Cash,Delivered
ORD2500273,2026-01-28,C00098,P0094,S012,E0024,2,2549.11,10,18,5414.31,Net Banking,Returned
ORD2500274,2025-09-16,C00227,P0050,S025,E0015,3,4470.38,10,18,14242.63,Credit Card,Delivered
ORD2500275,2025-10-04,C00198,P0077,S015,E0031,3,3792.37,10,18,12082.49,UPI,Delivered
ORD2500276,2025-12-12,C00407,P0037,S022,E0026,4,6357.7,0,18,30008.34,Net Banking,Delivered
ORD2500277,2026-07-03,C00423,P0057,S021,E0013,3,599.08,0,18,2120.74,UPI,Delivered
ORD2500278,2026-03-12,C00396,P0008,S019,E0050,1,2375.27,0,18,2802.82,Credit Card,Delivered
ORD2500279,2025-09-27,C00019,P0018,S011,E0048,4,1395.52,15,18,5598.83,Cash,Delivered
ORD2500280,2025-07-30,C00215,P0067,S020,E0044,4,4244.63,15,18,17029.46,Credit Card,Delivered
ORD2500281,2026-01-13,C00474,P0057,S006,E0043,4,599.08,0,18,2827.66,UPI,Returned
ORD2500282,2026-06-23,C00362,P0031,S024,E0028,3,1548.65,5,18,5208.11,Cash,Delivered
ORD2500283,2026-01-26,C00289,P0086,S016,E0021,3,6044.53,10,18,19257.87,Debit Card,Returned
ORD2500284,2026-03-24,C00151,P0070,S012,E0024,3,5285.76,15,18,15904.85,Credit Card,Cancelled
ORD2500285,2025-12-15,C00325,P0060,S010,E0013,1,6438.17,5,18,7217.19,Cash,Returned
ORD2500286,2026-05-04,C00290,P0027,S025,E0009,3,4773.9,15,18,14364.67,UPI,Delivered
ORD2500287,2025-12-04,C00288,P0007,S012,E0001,3,3824.14,15,18,11506.84,Credit Card,Returned
ORD2500288,2026-04-29,C00300,P0091,S013,E0018,1,5667.46,0,18,6687.6,Debit Card,Delivered
ORD2500289,2026-02-11,C00354,P0008,S022,E0042,3,2375.27,10,18,7567.61,UPI,Delivered
ORD2500290,2025-09-10,C00242,P0018,S022,E0038,5,1395.52,10,18,7410.21,Debit Card,Delivered
ORD2500291,2025-09-05,C00197,P0016,S019,E0016,1,499.38,5,18,559.8,Cash,Delivered
ORD2500292,2026-03-05,C00304,P0066,S010,E0013,1,1237.06,20,18,1167.78,Net Banking,Delivered
ORD2500293,2026-04-11,C00355,P0083,S006,E0010,4,6571.75,0,18,31018.66,Cash,Returned
ORD2500294,2026-01-10,C00217,P0008,S009,E0025,5,2375.27,0,18,14014.09,Net Banking,Cancelled
ORD2500295,2026-06-02,C00495,P0098,S014,E0047,1,5777.0,0,18,6816.86,Debit Card,Delivered
ORD2500296,2025-12-03,C00219,P0052,S022,E0011,1,7507.14,15,18,7529.66,Debit Card,Delivered
ORD2500297,2025-07-23,C00004,P0048,S003,E0047,2,4284.72,0,18,10111.94,Credit Card,Delivered
ORD2500298,2025-09-23,C00493,P0073,S006,E0041,1,5922.01,0,18,6987.97,Cash,Delivered
ORD2500299,2025-11-17,C00263,P0080,S004,E0047,3,4920.76,20,18,13935.59,Cash,Delivered
ORD2500300,2026-06-19,C00153,P0067,S002,E0019,1,4244.63,15,18,4257.36,UPI,Delivered
ORD2500301,2026-01-19,C00439,P0097,S025,E0032,2,4988.12,5,18,11183.37,Net Banking,Returned
ORD2500302,2025-07-14,C00490,P0063,S012,E0027,5,1162.55,5,18,6516.09,Debit Card,Delivered
ORD2500303,2026-03-03,C00311,P0003,S008,E0013,4,4896.11,15,18,19643.19,Credit Card,Returned
ORD2500304,2025-09-01,C00122,P0027,S024,E0024,4,4773.9,0,18,22532.81,Credit Card,Delivered
ORD2500305,2025-07-27,C00478,P0015,S021,E0013,3,1787.12,10,18,5693.76,Cash,Delivered
ORD2500306,2026-05-27,C00361,P0057,S014,E0038,1,599.08,20,18,565.53,Debit Card,Delivered
ORD2500307,2025-11-01,C00120,P0080,S009,E0030,3,4920.76,5,18,16548.52,Net Banking,Returned
ORD2500308,2025-09-03,C00292,P0003,S007,E0016,3,4896.11,0,18,17332.23,UPI,Returned
ORD2500309,2026-06-12,C00440,P0009,S021,E0031,5,3564.29,5,18,19977.85,Credit Card,Delivered
ORD2500310,2026-05-03,C00240,P0003,S003,E0037,3,4896.11,5,18,16465.62,UPI,Delivered
ORD2500311,2025-10-02,C00163,P0092,S015,E0036,4,1347.74,0,18,6361.33,Cash,Delivered
ORD2500312,2025-12-30,C00315,P0041,S025,E0023,2,5943.88,15,18,11923.42,Cash,Cancelled
ORD2500313,2025-10-28,C00075,P0063,S018,E0033,5,1162.55,20,18,5487.24,Credit Card,Delivered
ORD2500314,2025-12-19,C00006,P0067,S007,E0042,1,4244.63,20,18,4006.93,UPI,Cancelled
ORD2500315,2025-08-22,C00143,P0051,S021,E0010,1,6973.04,10,18,7405.37,Credit Card,Delivered
ORD2500316,2026-06-26,C00387,P0036,S023,E0026,3,313.24,5,18,1053.43,UPI,Delivered
ORD2500317,2025-09-21,C00202,P0086,S004,E0024,5,6044.53,0,18,35662.73,UPI,Delivered
ORD2500318,2025-12-13,C00223,P0060,S024,E0049,1,6438.17,10,18,6837.34,Net Banking,Delivered
ORD2500319,2025-09-02,C00407,P0058,S014,E0023,4,154.61,0,18,729.76,Cash,Cancelled
ORD2500320,2025-11-19,C00107,P0095,S002,E0041,2,2631.3,0,18,6209.87,UPI,Delivered
ORD2500321,2025-12-11,C00264,P0009,S018,E0015,3,3564.29,20,18,10094.07,UPI,Delivered
ORD2500322,2025-11-29,C00203,P0073,S013,E0032,5,5922.01,5,18,33192.87,Debit Card,Returned
ORD2500323,2026-02-28,C00333,P0083,S016,E0001,5,6571.75,10,18,34895.99,UPI,Cancelled
ORD2500324,2026-02-28,C00170,P0095,S004,E0042,4,2631.3,15,18,10556.78,Credit Card,Delivered
ORD2500325,2026-03-02,C00354,P0060,S012,E0018,4,6438.17,5,18,28868.75,Net Banking,Delivered
ORD2500326,2025-09-11,C00012,P0082,S016,E0047,2,4422.51,0,18,10437.12,Debit Card,Delivered
ORD2500327,2026-01-24,C00083,P0092,S009,E0017,3,1347.74,5,18,4532.45,Net Banking,Returned
ORD2500328,2026-04-03,C00166,P0042,S017,E0050,5,599.24,20,18,2828.41,UPI,Delivered
ORD2500329,2025-11-02,C00170,P0035,S011,E0010,2,3529.57,15,18,7080.32,Cash,Returned
ORD2500330,2026-03-24,C00351,P0001,S023,E0048,2,5335.48,15,18,10702.97,Debit Card,Delivered
ORD2500331,2026-03-18,C00408,P0052,S003,E0042,5,7507.14,20,18,35433.7,UPI,Cancelled
ORD2500332,2025-12-03,C00333,P0098,S023,E0009,1,5777.0,15,18,5794.33,UPI,Returned
ORD2500333,2025-08-29,C00272,P0011,S008,E0048,4,7211.04,5,18,32334.3,Debit Card,Returned
ORD2500334,2026-02-05,C00125,P0029,S024,E0045,2,7381.9,10,18,15679.16,Debit Card,Delivered
ORD2500335,2026-06-27,C00040,P0024,S008,E0005,2,1210.16,10,18,2570.38,Cash,Delivered
ORD2500336,2026-03-26,C00485,P0017,S022,E0026,1,5714.04,15,18,5731.18,Credit Card,Delivered
ORD2500337,2025-09-17,C00126,P0010,S011,E0028,2,2573.86,5,18,5770.59,Cash,Delivered
ORD2500338,2026-02-26,C00154,P0079,S008,E0013,1,579.03,10,18,614.93,Cash,Delivered
ORD2500339,2025-11-16,C00160,P0066,S023,E0016,1,1237.06,20,18,1167.78,Debit Card,Delivered
ORD2500340,2025-12-22,C00007,P0005,S009,E0003,3,4418.39,15,18,13294.94,UPI,Cancelled
ORD2500341,2025-09-15,C00461,P0068,S017,E0033,3,1690.06,10,18,5384.53,Debit Card,Delivered
ORD2500342,2026-04-18,C00334,P0083,S015,E0007,4,6571.75,10,18,27916.79,UPI,Cancelled
ORD2500343,2025-08-19,C00261,P0006,S004,E0007,4,2138.35,0,18,10093.01,Net Banking,Delivered
ORD2500344,2025-11-13,C00170,P0018,S008,E0012,5,1395.52,5,18,7821.89,Credit Card,Returned
ORD2500345,2026-03-26,C00156,P0009,S004,E0013,3,3564.29,5,18,11986.71,UPI,Cancelled
ORD2500346,2026-03-29,C00262,P0042,S006,E0042,2,599.24,0,18,1414.21,Net Banking,Cancelled
ORD2500347,2026-03-19,C00371,P0050,S023,E0037,4,4470.38,10,18,18990.17,Credit Card,Delivered
ORD2500348,2026-03-30,C00084,P0045,S021,E0042,1,1728.63,10,18,1835.81,UPI,Delivered
ORD2500349,2026-03-16,C00315,P0058,S024,E0047,1,154.61,10,18,164.2,Debit Card,Delivered
ORD2500350,2026-02-11,C00139,P0037,S009,E0012,3,6357.7,20,18,18005.01,Net Banking,Returned
ORD2500351,2026-07-12,C00122,P0084,S005,E0039,2,1548.58,10,18,3289.18,Net Banking,Delivered
ORD2500352,2026-01-03,C00310,P0015,S002,E0036,5,1787.12,5,18,10016.81,Net Banking,Delivered
ORD2500353,2025-12-12,C00096,P0043,S024,E0019,4,2003.39,5,18,8983.2,Credit Card,Delivered
ORD2500354,2025-11-06,C00142,P0083,S008,E0037,5,6571.75,0,18,38773.32,UPI,Cancelled
ORD2500355,2026-07-13,C00053,P0021,S024,E0026,2,6635.3,0,18,15659.31,Credit Card,Delivered
ORD2500356,2025-11-30,C00444,P0064,S005,E0022,1,3627.94,10,18,3852.87,Cash,Delivered
ORD2500357,2025-10-21,C00051,P0016,S002,E0037,3,499.38,15,18,1502.63,Net Banking,Delivered
ORD2500358,2025-09-05,C00054,P0092,S004,E0011,2,1347.74,15,18,2703.57,Credit Card,Cancelled
ORD2500359,2026-02-24,C00111,P0040,S023,E0027,5,1341.94,0,18,7917.45,UPI,Returned
ORD2500360,2026-02-25,C00002,P0017,S020,E0024,2,5714.04,15,18,11462.36,Net Banking,Delivered
ORD2500361,2025-08-28,C00031,P0019,S022,E0009,2,802.65,20,18,1515.4,Credit Card,Returned
ORD2500362,2025-11-27,C00301,P0015,S008,E0020,4,1787.12,0,18,8435.21,UPI,Returned
ORD2500363,2026-05-20,C00153,P0036,S022,E0022,5,313.24,0,18,1848.12,Net Banking,Delivered
ORD2500364,2026-01-05,C00078,P0012,S014,E0021,1,1759.22,20,18,1660.7,Net Banking,Delivered
ORD2500365,2026-07-08,C00213,P0038,S002,E0006,3,1265.25,15,18,3807.14,Net Banking,Cancelled
ORD2500366,2026-05-12,C00460,P0100,S011,E0036,2,707.06,10,18,1501.8,UPI,Delivered
ORD2500367,2026-02-28,C00035,P0048,S021,E0006,1,4284.72,10,18,4550.37,UPI,Cancelled
ORD2500368,2026-06-14,C00220,P0028,S024,E0042,2,2757.16,15,18,5530.86,Net Banking,Cancelled
ORD2500369,2025-10-19,C00051,P0044,S024,E0001,1,562.21,0,18,663.41,Debit Card,Delivered
ORD2500370,2025-10-11,C00090,P0096,S013,E0011,2,6638.09,15,18,13316.01,Credit Card,Returned
ORD2500371,2025-12-31,C00175,P0054,S025,E0048,4,4941.23,10,18,20990.35,Net Banking,Delivered
ORD2500372,2026-07-10,C00134,P0059,S005,E0037,1,478.61,5,18,536.52,Credit Card,Delivered
ORD2500373,2026-05-24,C00319,P0031,S015,E0005,3,1548.65,15,18,4659.89,Cash,Delivered
ORD2500374,2025-09-23,C00028,P0069,S006,E0033,4,277.13,0,18,1308.05,Net Banking,Cancelled
ORD2500375,2025-07-30,C00242,P0037,S011,E0041,1,6357.7,5,18,7126.98,UPI,Delivered
ORD2500376,2026-06-28,C00295,P0065,S017,E0011,4,590.41,10,18,2508.06,Cash,Cancelled
ORD2500377,2025-08-27,C00120,P0086,S024,E0034,2,6044.53,5,18,13551.84,Debit Card,Returned
ORD2500378,2025-07-25,C00043,P0073,S023,E0047,4,5922.01,0,18,27951.89,UPI,Delivered
ORD2500379,2026-01-18,C00177,P0043,S001,E0017,4,2003.39,20,18,7564.8,Credit Card,Cancelled
ORD2500380,2026-05-11,C00500,P0075,S009,E0036,2,1918.92,10,18,4075.79,Net Banking,Returned
ORD2500381,2025-07-18,C00275,P0031,S006,E0034,3,1548.65,15,18,4659.89,UPI,Returned
ORD2500382,2026-06-29,C00133,P0028,S025,E0023,3,2757.16,10,18,8784.31,UPI,Delivered
ORD2500383,2025-11-27,C00437,P0065,S019,E0034,3,590.41,15,18,1776.54,Credit Card,Delivered
ORD2500384,2026-06-05,C00059,P0023,S015,E0005,3,6164.36,15,18,18548.56,Debit Card,Cancelled
ORD2500385,2026-01-23,C00145,P0078,S021,E0015,1,6311.27,15,18,6330.2,Net Banking,Delivered
ORD2500386,2025-11-25,C00371,P0084,S001,E0034,3,1548.58,20,18,4385.58,Net Banking,Returned
ORD2500387,2026-05-05,C00123,P0025,S007,E0040,1,4496.67,20,18,4244.86,Credit Card,Delivered
ORD2500388,2026-07-03,C00133,P0069,S003,E0015,4,277.13,20,18,1046.44,UPI,Delivered
ORD2500389,2026-04-04,C00411,P0099,S019,E0043,4,4973.86,15,18,19955.13,UPI,Delivered
ORD2500390,2025-10-29,C00481,P0049,S015,E0025,1,4592.92,20,18,4335.72,Debit Card,Delivered
ORD2500391,2026-06-10,C00177,P0090,S007,E0010,4,4604.5,10,18,19559.92,Credit Card,Delivered
ORD2500392,2026-07-08,C00440,P0042,S011,E0049,2,599.24,5,18,1343.5,Debit Card,Cancelled
ORD2500393,2025-10-10,C00383,P0026,S017,E0044,4,4853.36,20,18,18326.29,Debit Card,Delivered
ORD2500394,2026-03-19,C00194,P0098,S023,E0023,1,5777.0,15,18,5794.33,Cash,Delivered
ORD2500395,2026-07-01,C00410,P0008,S006,E0031,5,2375.27,10,18,12612.68,Cash,Cancelled
ORD2500396,2026-05-21,C00416,P0021,S016,E0003,1,6635.3,10,18,7046.69,Debit Card,Cancelled
ORD2500397,2025-12-28,C00093,P0046,S015,E0024,5,1738.3,10,18,9230.37,Debit Card,Delivered
ORD2500398,2026-01-09,C00222,P0080,S011,E0014,3,4920.76,20,18,13935.59,UPI,Delivered
ORD2500399,2025-08-31,C00277,P0074,S006,E0046,1,1107.9,5,18,1241.96,Cash,Delivered
ORD2500400,2026-02-23,C00147,P0012,S010,E0007,5,1759.22,0,18,10379.4,Net Banking,Delivered
ORD2500401,2026-01-13,C00467,P0059,S013,E0041,3,478.61,20,18,1355.42,Net Banking,Delivered
ORD2500402,2025-09-01,C00367,P0032,S019,E0011,5,7075.86,5,18,39660.2,UPI,Delivered
ORD2500403,2026-01-26,C00211,P0062,S013,E0001,5,2690.43,10,18,14286.18,Net Banking,Cancelled
ORD2500404,2025-09-06,C00078,P0072,S002,E0050,4,2143.6,0,18,10117.79,Debit Card,Delivered
ORD2500405,2026-01-16,C00382,P0029,S020,E0046,1,7381.9,5,18,8275.11,UPI,Cancelled
ORD2500406,2025-08-09,C00024,P0049,S014,E0018,2,4592.92,10,18,9755.36,Cash,Delivered
ORD2500407,2026-05-27,C00260,P0073,S018,E0033,1,5922.01,20,18,5590.38,UPI,Delivered
ORD2500408,2026-01-21,C00340,P0099,S020,E0032,3,4973.86,15,18,14966.34,Credit Card,Delivered
ORD2500409,2025-09-06,C00461,P0051,S002,E0050,1,6973.04,20,18,6582.55,Credit Card,Delivered
ORD2500410,2026-02-07,C00472,P0013,S003,E0035,5,1947.53,15,18,9766.86,Cash,Cancelled
ORD2500411,2026-05-21,C00393,P0096,S012,E0031,5,6638.09,5,18,37206.49,Net Banking,Returned
ORD2500412,2026-05-20,C00306,P0071,S018,E0002,4,4100.21,15,18,16450.04,Credit Card,Delivered
ORD2500413,2025-09-08,C00399,P0029,S007,E0028,4,7381.9,15,18,29616.18,Cash,Returned
ORD2500414,2026-07-03,C00184,P0059,S013,E0010,2,478.61,5,18,1073.04,Debit Card,Returned
ORD2500415,2025-12-26,C00016,P0049,S009,E0041,3,4592.92,15,18,13820.1,Debit Card,Cancelled
ORD2500416,2025-09-12,C00087,P0013,S020,E0026,5,1947.53,15,18,9766.86,Net Banking,Delivered
ORD2500417,2025-10-27,C00484,P0005,S010,E0032,5,4418.39,15,18,22158.23,Net Banking,Returned
ORD2500418,2025-08-20,C00260,P0096,S005,E0040,1,6638.09,0,18,7832.95,UPI,Delivered
ORD2500419,2026-06-18,C00014,P0003,S001,E0028,5,4896.11,10,18,25998.34,Credit Card,Delivered
ORD2500420,2026-01-28,C00200,P0029,S005,E0031,2,7381.9,20,18,13937.03,Cash,Cancelled
ORD2500421,2025-11-01,C00181,P0048,S010,E0021,4,4284.72,10,18,18201.49,Debit Card,Delivered
ORD2500422,2026-01-15,C00253,P0055,S011,E0001,5,3016.14,15,18,15125.94,Net Banking,Cancelled
ORD2500423,2026-02-11,C00273,P0069,S006,E0045,2,277.13,0,18,654.03,Cash,Cancelled
ORD2500424,2025-09-26,C00263,P0050,S018,E0004,1,4470.38,5,18,5011.3,Credit Card,Delivered
ORD2500425,2026-01-22,C00455,P0012,S023,E0003,1,1759.22,0,18,2075.88,Cash,Delivered
ORD2500426,2025-12-29,C00496,P0031,S007,E0032,1,1548.65,5,18,1736.04,UPI,Delivered
ORD2500427,2026-06-26,C00306,P0077,S025,E0023,4,3792.37,20,18,14319.99,UPI,Returned
ORD2500428,2025-07-14,C00385,P0003,S017,E0026,2,4896.11,0,18,11554.82,Cash,Cancelled
ORD2500429,2025-12-19,C00322,P0074,S018,E0021,3,1107.9,0,18,3921.97,Credit Card,Delivered
ORD2500430,2025-10-17,C00256,P0085,S021,E0026,5,3327.38,10,18,17668.39,UPI,Delivered
ORD2500431,2026-01-12,C00360,P0006,S007,E0025,1,2138.35,0,18,2523.25,Net Banking,Delivered
ORD2500432,2025-11-26,C00301,P0089,S017,E0012,2,3915.24,0,18,9239.97,UPI,Delivered
ORD2500433,2025-09-21,C00198,P0004,S016,E0001,1,6832.12,20,18,6449.52,Credit Card,Delivered
ORD2500434,2025-08-06,C00185,P0074,S002,E0009,4,1107.9,5,18,4967.82,Net Banking,Delivered
ORD2500435,2025-07-14,C00056,P0018,S021,E0004,2,1395.52,20,18,2634.74,Debit Card,Returned
ORD2500436,2025-08-21,C00225,P0016,S009,E0044,5,499.38,20,18,2357.07,Net Banking,Delivered
ORD2500437,2026-05-31,C00498,P0095,S024,E0043,5,2631.3,5,18,14748.44,Net Banking,Cancelled
ORD2500438,2026-05-22,C00076,P0045,S005,E0014,1,1728.63,10,18,1835.81,UPI,Delivered
ORD2500439,2025-11-30,C00200,P0086,S013,E0041,2,6044.53,15,18,12125.33,UPI,Delivered
ORD2500440,2026-06-19,C00156,P0059,S012,E0048,4,478.61,10,18,2033.14,Cash,Delivered
ORD2500441,2025-11-29,C00088,P0026,S012,E0017,4,4853.36,0,18,22907.86,Net Banking,Delivered
ORD2500442,2026-02-02,C00469,P0060,S019,E0027,2,6438.17,0,18,15194.08,Debit Card,Returned
ORD2500443,2025-11-24,C00002,P0025,S014,E0015,2,4496.67,0,18,10612.14,Debit Card,Returned
ORD2500444,2026-07-05,C00201,P0047,S025,E0037,3,1656.18,10,18,5276.59,Cash,Delivered
ORD2500445,2025-10-13,C00181,P0075,S019,E0025,2,1918.92,15,18,3849.35,Debit Card,Returned
ORD2500446,2025-08-04,C00036,P0019,S013,E0043,5,802.65,0,18,4735.64,Credit Card,Delivered
ORD2500447,2026-04-24,C00057,P0012,S008,E0044,2,1759.22,10,18,3736.58,UPI,Delivered
ORD2500448,2026-06-07,C00331,P0079,S025,E0029,2,579.03,20,18,1093.21,Debit Card,Delivered
ORD2500449,2026-05-11,C00074,P0009,S008,E0028,5,3564.29,0,18,21029.31,UPI,Delivered
ORD2500450,2025-08-14,C00317,P0043,S019,E0044,4,2003.39,0,18,9456.0,Net Banking,Delivered
ORD2500451,2026-03-25,C00354,P0043,S011,E0031,1,2003.39,0,18,2364.0,Credit Card,Delivered
ORD2500452,2025-07-17,C00392,P0083,S016,E0050,1,6571.75,20,18,6203.73,UPI,Returned
ORD2500453,2025-12-27,C00331,P0022,S015,E0010,3,4580.62,0,18,16215.39,Cash,Delivered
ORD2500454,2026-04-05,C00308,P0073,S023,E0024,1,5922.01,10,18,6289.17,Net Banking,Delivered
ORD2500455,2026-03-20,C00163,P0053,S020,E0025,3,4620.08,0,18,16355.08,Cash,Delivered
ORD2500456,2025-10-06,C00128,P0079,S020,E0003,5,579.03,0,18,3416.28,Cash,Cancelled
ORD2500457,2026-06-13,C00264,P0086,S006,E0014,3,6044.53,5,18,20327.75,Net Banking,Delivered
ORD2500458,2026-06-14,C00401,P0086,S019,E0043,4,6044.53,5,18,27103.67,Debit Card,Delivered
ORD2500459,2025-08-02,C00046,P0003,S009,E0005,3,4896.11,0,18,17332.23,Net Banking,Delivered
ORD2500460,2025-12-02,C00354,P0071,S012,E0044,3,4100.21,20,18,11611.79,Net Banking,Delivered
ORD2500461,2026-07-02,C00134,P0055,S002,E0030,3,3016.14,10,18,9609.42,Cash,Delivered
ORD2500462,2026-04-17,C00366,P0026,S015,E0001,4,4853.36,15,18,19471.68,Debit Card,Cancelled
ORD2500463,2025-12-14,C00430,P0070,S007,E0048,4,5285.76,20,18,19959.03,Credit Card,Delivered
ORD2500464,2026-04-18,C00361,P0028,S025,E0042,5,2757.16,15,18,13827.16,Credit Card,Delivered
ORD2500465,2026-04-24,C00209,P0031,S001,E0028,1,1548.65,5,18,1736.04,Credit Card,Returned
ORD2500466,2025-09-30,C00193,P0048,S025,E0009,4,4284.72,0,18,20223.88,Credit Card,Cancelled
ORD2500467,2025-12-27,C00345,P0048,S010,E0007,3,4284.72,20,18,12134.33,Net Banking,Delivered
ORD2500468,2026-04-10,C00002,P0012,S024,E0048,4,1759.22,0,18,8303.52,Debit Card,Delivered
ORD2500469,2026-02-10,C00478,P0075,S011,E0036,1,1918.92,10,18,2037.89,Cash,Delivered
ORD2500470,2025-12-08,C00177,P0064,S008,E0006,3,3627.94,15,18,10916.47,Cash,Cancelled
ORD2500471,2025-08-05,C00333,P0067,S018,E0003,4,4244.63,0,18,20034.65,Debit Card,Delivered
ORD2500472,2026-03-18,C00048,P0061,S004,E0025,2,4483.03,10,18,9521.96,Credit Card,Delivered
ORD2500473,2026-05-10,C00423,P0022,S004,E0022,1,4580.62,15,18,4594.36,UPI,Delivered
ORD2500474,2025-09-28,C00257,P0003,S004,E0009,3,4896.11,5,18,16465.62,Credit Card,Returned
ORD2500475,2026-03-01,C00401,P0011,S025,E0033,4,7211.04,20,18,27228.89,Net Banking,Delivered
ORD2500476,2026-01-20,C00455,P0058,S005,E0022,4,154.61,10,18,656.78,Credit Card,Delivered
ORD2500477,2026-04-06,C00383,P0042,S011,E0036,3,599.24,10,18,1909.18,Net Banking,Delivered
ORD2500478,2026-04-27,C00302,P0033,S006,E0026,3,3158.52,10,18,10063.04,Net Banking,Cancelled
ORD2500479,2026-06-21,C00114,P0040,S011,E0039,3,1341.94,0,18,4750.47,Debit Card,Delivered
ORD2500480,2025-10-28,C00423,P0051,S008,E0014,4,6973.04,20,18,26330.2,Net Banking,Delivered
ORD2500481,2025-08-15,C00075,P0040,S015,E0011,5,1341.94,5,18,7521.57,Net Banking,Delivered
ORD2500482,2026-03-07,C00019,P0082,S012,E0021,4,4422.51,0,18,20874.25,UPI,Delivered
ORD2500483,2026-03-20,C00435,P0085,S018,E0030,2,3327.38,10,18,7067.36,Debit Card,Delivered
ORD2500484,2025-10-03,C00363,P0008,S015,E0028,3,2375.27,15,18,7147.19,Credit Card,Delivered
ORD2500485,2025-10-02,C00139,P0093,S009,E0041,4,2886.85,20,18,10900.75,Net Banking,Delivered
ORD2500486,2026-03-14,C00472,P0040,S010,E0013,1,1341.94,0,18,1583.49,Net Banking,Delivered
ORD2500487,2026-06-09,C00169,P0098,S021,E0038,4,5777.0,10,18,24540.7,Cash,Delivered
ORD2500488,2026-04-13,C00287,P0052,S005,E0045,1,7507.14,20,18,7086.74,Debit Card,Delivered
ORD2500489,2026-01-16,C00001,P0038,S009,E0021,2,1265.25,20,18,2388.79,Cash,Delivered
ORD2500490,2026-01-29,C00011,P0009,S006,E0035,3,3564.29,15,18,10724.95,Debit Card,Delivered
ORD2500491,2025-12-28,C00158,P0013,S015,E0027,4,1947.53,20,18,7353.87,Cash,Delivered
ORD2500492,2026-06-23,C00251,P0057,S005,E0032,2,599.08,10,18,1272.45,Credit Card,Cancelled
ORD2500493,2025-09-08,C00047,P0096,S009,E0007,3,6638.09,10,18,21148.95,Cash,Delivered
ORD2500494,2026-04-01,C00025,P0016,S016,E0050,4,499.38,5,18,2239.22,Net Banking,Cancelled
ORD2500495,2025-08-19,C00029,P0019,S001,E0035,4,802.65,5,18,3599.08,Cash,Delivered
ORD2500496,2026-02-04,C00047,P0046,S002,E0037,3,1738.3,5,18,5845.9,UPI,Cancelled
ORD2500497,2025-10-14,C00365,P0001,S009,E0012,4,5335.48,10,18,22665.12,Debit Card,Delivered
ORD2500498,2025-10-09,C00316,P0029,S016,E0002,5,7381.9,5,18,41375.55,Cash,Cancelled
ORD2500499,2026-03-26,C00447,P0007,S008,E0028,1,3824.14,20,18,3609.99,Debit Card,Returned
ORD2500500,2025-12-02,C00245,P0097,S018,E0033,1,4988.12,10,18,5297.38,Net Banking,Delivered
ORD2500501,2026-05-08,C00347,P0040,S003,E0023,3,1341.94,0,18,4750.47,Net Banking,Delivered
ORD2500502,2025-09-01,C00074,P0004,S003,E0002,2,6832.12,20,18,12899.04,Net Banking,Delivered
ORD2500503,2025-10-19,C00435,P0033,S022,E0049,2,3158.52,10,18,6708.7,Debit Card,Delivered
