Order_ID,Order_Date,Customer_ID,Product_ID,Store_ID,Employee_ID,Quantity,Unit_Price,Discount_%,GST_%,Final_Amount,Payment_Mode,Order_Status
ORD2400252,2025-02-07,C00047,P0013,S014,E0046,1,1947.53,5,18,2183.18,Net Banking,Delivered
ORD2400253,2025-01-10,C00015,P0075,S014,E0040,3,1918.92,0,18,6792.98,Net Banking,Delivered
ORD2400254,2024-09-08,C00372,P0042,S017,E0044,1,599.24,5,18,671.75,Cash,Delivered
ORD2400255,2024-11-04,C00337,P0042,S001,E0006,1,599.24,0,18,707.1,Net Banking,Delivered
ORD2400256,2025-04-12,C00222,P0065,S012,E0004,4,590.41,15,18,2368.72,Net Banking,Cancelled
ORD2400257,2024-07-22,C00121,P0056,S013,E0013,1,1142.81,15,18,1146.24,Net Banking,Delivered
ORD2400258,2024-08-05,C00016,P0042,S009,E0044,5,599.24,5,18,3358.74,Net Banking,Delivered
ORD2400259,2025-05-10,C00109,P0090,S016,E0016,3,4604.5,20,18,13039.94,Net Banking,Delivered
ORD2400260,2024-09-15,C00391,P0013,S004,E0025,2,1947.53,5,18,4366.36,Debit Card,Delivered
ORD2400261,2025-03-08,C00443,P0071,S005,E0020,4,4100.21,10,18,17417.69,Credit Card,Delivered
ORD2400262,2024-08-25,C00226,P0030,S017,E0042,1,1676.3,0,18,1978.03,Cash,Delivered
ORD2400263,2024-11-26,C00037,P0059,S022,E0025,3,478.61,0,18,1694.28,Debit Card,Delivered
ORD2400264,2025-01-19,C00029,P0007,S010,E0041,2,3824.14,10,18,8122.47,Cash,Delivered
ORD2400265,2025-06-21,C00467,P0010,S024,E0006,1,2573.86,5,18,2885.3,UPI,Returned
ORD2400266,2025-03-29,C00038,P0037,S022,E0019,3,6357.7,10,18,20255.63,UPI,Delivered
ORD2400267,2024-12-30,C00360,P0014,S021,E0011,1,4003.89,15,18,4015.9,UPI,Returned
ORD2400268,2025-06-04,C00245,P0079,S002,E0029,3,579.03,0,18,2049.77,Credit Card,Delivered
ORD2400269,2024-08-25,C00482,P0060,S022,E0024,1,6438.17,15,18,6457.48,Debit Card,Delivered
ORD2400270,2025-03-15,C00163,P0017,S011,E0025,2,5714.04,0,18,13485.13,Debit Card,Delivered
ORD2400271,2024-09-18,C00205,P0085,S017,E0037,3,3327.38,20,18,9423.14,Net Banking,Returned
ORD2400272,2025-07-08,C00493,P0037,S015,E0016,3,6357.7,15,18,19130.32,Net Banking,Delivered
ORD2400273,2024-07-29,C00041,P0010,S011,E0027,4,2573.86,10,18,10933.76,Credit Card,Delivered
ORD2400274,2025-03-15,C00464,P0043,S022,E0024,5,2003.39,5,18,11229.0,Net Banking,Delivered
ORD2400275,2024-10-16,C00325,P0035,S020,E0041,4,3529.57,5,18,15826.59,UPI,Delivered
ORD2400276,2024-08-30,C00136,P0003,S007,E0039,5,4896.11,15,18,24553.99,UPI,Delivered
ORD2400277,2025-04-23,C00377,P0062,S024,E0010,2,2690.43,0,18,6349.41,Credit Card,Delivered
ORD2400278,2024-11-30,C00245,P0013,S022,E0030,3,1947.53,0,18,6894.26,Net Banking,Delivered
ORD2400279,2025-03-10,C00499,P0058,S007,E0007,1,154.61,10,18,164.2,UPI,Delivered
ORD2400280,2024-08-30,C00375,P0012,S002,E0010,5,1759.22,10,18,9341.46,UPI,Returned
ORD2400281,2025-05-27,C00114,P0100,S002,E0033,4,707.06,0,18,3337.32,Debit Card,Cancelled
ORD2400282,2024-08-16,C00465,P0015,S025,E0006,5,1787.12,10,18,9489.61,Cash,Cancelled
ORD2400283,2024-12-01,C00184,P0006,S019,E0006,5,2138.35,5,18,11985.45,Cash,Delivered
ORD2400284,2024-08-25,C00381,P0007,S016,E0043,3,3824.14,20,18,10829.96,Net Banking,Cancelled
ORD2400285,2024-07-28,C00471,P0060,S009,E0040,3,6438.17,15,18,19372.45,Net Banking,Returned
ORD2400286,2024-12-16,C00104,P0019,S022,E0031,1,802.65,10,18,852.41,UPI,Delivered
ORD2400287,2024-07-27,C00137,P0031,S012,E0030,5,1548.65,0,18,9137.04,Credit Card,Delivered
ORD2400288,2024-08-02,C00116,P0052,S016,E0026,1,7507.14,10,18,7972.58,UPI,Delivered
ORD2400289,2024-07-15,C00353,P0032,S018,E0017,4,7075.86,10,18,30058.25,Cash,Delivered
ORD2400290,2024-11-11,C00129,P0080,S004,E0037,1,4920.76,15,18,4935.52,Credit Card,Cancelled
ORD2400291,2024-08-18,C00381,P0041,S024,E0045,2,5943.88,5,18,13326.18,Debit Card,Delivered
ORD2400292,2024-10-08,C00416,P0013,S005,E0005,2,1947.53,10,18,4136.55,Credit Card,Delivered
ORD2400293,2025-01-15,C00045,P0044,S010,E0011,3,562.21,5,18,1890.71,Credit Card,Delivered
ORD2400294,2024-11-09,C00096,P0052,S019,E0012,5,7507.14,10,18,39862.91,Net Banking,Delivered
ORD2400295,2024-08-11,C00466,P0047,S016,E0027,5,1656.18,10,18,8794.32,Cash,Delivered
ORD2400296,2024-11-03,C00164,P0094,S020,E0024,5,2549.11,10,18,13535.77,UPI,Delivered
ORD2400297,2025-02-13,C00050,P0019,S023,E0012,3,802.65,15,18,2415.17,Credit Card,Delivered
ORD2400298,2025-03-09,C00259,P0052,S006,E0026,2,7507.14,10,18,15945.17,Debit Card,Delivered
ORD2400299,2024-10-12,C00029,P0026,S016,E0009,1,4853.36,20,18,4581.57,Net Banking,Delivered
ORD2400300,2025-01-08,C00112,P0047,S015,E0011,3,1656.18,20,18,4690.3,UPI,Cancelled
ORD2400301,2025-05-03,C00148,P0065,S002,E0018,4,590.41,5,18,2647.4,Debit Card,Returned
ORD2400302,2025-01-19,C00471,P0068,S001,E0026,2,1690.06,5,18,3789.11,Cash,Delivered
ORD2400303,2025-06-12,C00314,P0087,S004,E0026,4,1890.57,0,18,8923.49,Net Banking,Delivered
ORD2400304,2024-08-21,C00103,P0099,S001,E0040,3,4973.86,0,18,17607.46,Credit Card,Delivered
ORD2400305,2024-12-13,C00488,P0020,S001,E0015,5,5416.76,15,18,27165.05,Cash,Delivered
ORD2400306,2024-10-19,C00209,P0016,S007,E0036,2,499.38,20,18,942.83,UPI,Delivered
ORD2400307,2025-02-15,C00332,P0017,S018,E0014,5,5714.04,15,18,28655.91,Cash,Returned
ORD2400308,2025-01-16,C00201,P0094,S007,E0046,5,2549.11,0,18,15039.75,Net Banking,Cancelled
ORD2400309,2025-05-06,C00197,P0050,S002,E0044,3,4470.38,5,18,15033.89,Debit Card,Delivered
ORD2400310,2024-10-17,C00043,P0064,S018,E0050,5,3627.94,0,18,21404.85,Net Banking,Returned
ORD2400311,2025-06-20,C00327,P0080,S016,E0029,2,4920.76,15,18,9871.04,Credit Card,Delivered
ORD2400312,2024-12-19,C00102,P0031,S006,E0036,5,1548.65,20,18,7309.63,Credit Card,Delivered
ORD2400313,2024-10-07,C00459,P0024,S006,E0018,5,1210.16,10,18,6425.95,Debit Card,Delivered
ORD2400314,2024-11-05,C00019,P0017,S016,E0047,3,5714.04,15,18,17193.55,UPI,Delivered
ORD2400315,2024-12-22,C00039,P0076,S021,E0023,4,6935.08,15,18,27823.54,UPI,Delivered
ORD2400316,2024-10-23,C00164,P0045,S018,E0020,5,1728.63,5,18,9688.97,Net Banking,Returned
ORD2400317,2024-11-27,C00160,P0002,S024,E0002,4,4232.61,15,18,16981.23,Cash,Delivered
ORD2400318,2024-10-31,C00195,P0001,S023,E0002,5,5335.48,20,18,25183.47,Cash,Delivered
ORD2400319,2024-12-17,C00470,P0012,S018,E0012,5,1759.22,20,18,8303.52,Cash,Returned
ORD2400320,2025-02-17,C00359,P0005,S002,E0001,5,4418.39,15,18,22158.23,Cash,Delivered
ORD2400321,2025-04-09,C00446,P0079,S017,E0013,5,579.03,5,18,3245.46,Debit Card,Returned
ORD2400322,2025-06-03,C00429,P0047,S010,E0004,4,1656.18,0,18,7817.17,Credit Card,Delivered
ORD2400323,2024-12-08,C00210,P0003,S002,E0050,2,4896.11,5,18,10977.08,Credit Card,Delivered
ORD2400324,2025-06-07,C00440,P0010,S013,E0033,4,2573.86,20,18,9718.9,Cash,Delivered
ORD2400325,2024-10-08,C00319,P0084,S014,E0021,3,1548.58,15,18,4659.68,Credit Card,Cancelled
ORD2400326,2024-11-29,C00366,P0066,S024,E0017,5,1237.06,10,18,6568.79,Debit Card,Cancelled
ORD2400327,2025-06-12,C00034,P0007,S005,E0024,2,3824.14,20,18,7219.98,Cash,Cancelled
ORD2400328,2024-11-18,C00392,P0093,S008,E0042,2,2886.85,15,18,5791.02,Debit Card,Delivered
ORD2400329,2025-01-06,C00443,P0079,S004,E0002,3,579.03,0,18,2049.77,Credit Card,Cancelled
ORD2400330,2025-07-07,C00002,P0031,S004,E0013,1,1548.65,0,18,1827.41,UPI,Delivered
ORD2400331,2025-06-18,C00333,P0084,S017,E0027,4,1548.58,5,18,6943.83,Cash,Delivered
ORD2400332,2025-02-21,C00158,P0023,S010,E0018,2,6164.36,15,18,12365.71,Cash,Delivered
ORD2400333,2024-10-31,C00032,P0046,S022,E0031,1,1738.3,10,18,1846.07,Net Banking,Delivered
ORD2400334,2025-04-17,C00184,P0077,S007,E0027,3,3792.37,5,18,12753.74,Debit Card,Delivered
ORD2400335,2025-06-04,C00498,P0038,S009,E0048,1,1265.25,10,18,1343.7,Debit Card,Delivered
ORD2400336,2024-11-11,C00365,P0085,S010,E0041,5,3327.38,5,18,18649.96,Credit Card,Delivered
ORD2400337,2025-07-06,C00375,P0085,S003,E0001,3,3327.38,10,18,10601.03,Cash,Delivered
ORD2400338,2024-10-24,C00129,P0070,S016,E0036,5,5285.76,20,18,24948.79,Net Banking,Returned
ORD2400339,2024-12-12,C00416,P0040,S023,E0028,2,1341.94,15,18,2691.93,Cash,Returned
ORD2400340,2024-07-27,C00282,P0076,S003,E0024,4,6935.08,5,18,31096.9,Debit Card,Delivered
ORD2400341,2025-05-15,C00142,P0039,S023,E0011,2,2811.5,15,18,5639.87,UPI,Cancelled
ORD2400342,2025-05-06,C00321,P0051,S007,E0009,4,6973.04,20,18,26330.2,Net Banking,Delivered
ORD2400343,2024-07-18,C00134,P0019,S018,E0011,2,802.65,20,18,1515.4,Cash,Delivered
ORD2400344,2025-04-05,C00262,P0063,S014,E0008,4,1162.55,0,18,5487.24,UPI,Returned
ORD2400345,2025-06-07,C00199,P0098,S004,E0036,2,5777.0,15,18,11588.66,Cash,Cancelled
ORD2400346,2024-11-16,C00284,P0060,S003,E0001,4,6438.17,10,18,27349.35,Credit Card,Delivered
ORD2400347,2024-10-15,C00435,P0088,S013,E0028,1,7276.0,5,18,8156.4,Cash,Cancelled
ORD2400348,2024-11-02,C00099,P0004,S022,E0027,3,6832.12,5,18,22976.42,Cash,Delivered
ORD2400349,2025-02-21,C00499,P0095,S015,E0048,2,2631.3,10,18,5588.88,Credit Card,Delivered
ORD2400350,2025-04-05,C00470,P0062,S001,E0028,5,2690.43,20,18,12698.83,Credit Card,Delivered
ORD2400351,2025-03-07,C00379,P0006,S020,E0013,3,2138.35,5,18,7191.27,Debit Card,Delivered
ORD2400352,2024-12-18,C00408,P0050,S008,E0034,3,4470.38,5,18,15033.89,Debit Card,Cancelled
ORD2400353,2025-05-23,C00346,P0079,S001,E0043,4,579.03,0,18,2733.02,Net Banking,Delivered
ORD2400354,2025-03-02,C00011,P0033,S019,E0013,5,3158.52,20,18,14908.21,Credit Card,Cancelled
ORD2400355,2024-11-04,C00139,P0050,S003,E0036,3,4470.38,5,18,15033.89,Credit Card,Delivered
ORD2400356,2025-02-10,C00319,P0002,S017,E0044,1,4232.61,0,18,4994.48,Net Banking,Delivered
ORD2400357,2025-02-26,C00073,P0048,S021,E0023,2,4284.72,5,18,9606.34,Cash,Returned
ORD2400358,2025-07-04,C00096,P0024,S016,E0012,5,1210.16,15,18,6068.95,Net Banking,Returned
ORD2400359,2025-02-08,C00316,P0063,S016,E0019,2,1162.55,10,18,2469.26,Cash,Delivered
ORD2400360,2025-03-10,C00280,P0025,S023,E0003,1,4496.67,10,18,4775.46,UPI,Returned
ORD2400361,2024-10-22,C00421,P0022,S020,E0027,2,4580.62,5,18,10269.75,Debit Card,Delivered
ORD2400362,2025-04-28,C00138,P0028,S001,E0016,5,2757.16,0,18,16267.24,Net Banking,Returned
ORD2400363,2025-02-01,C00263,P0015,S005,E0020,5,1787.12,15,18,8962.41,Net Banking,Delivered
ORD2400364,2024-11-26,C00366,P0054,S017,E0038,5,4941.23,10,18,26237.93,Credit Card,Delivered
ORD2400365,2024-11-03,C00075,P0014,S013,E0041,4,4003.89,20,18,15118.69,Net Banking,Delivered
ORD2400366,2024-12-22,C00295,P0054,S017,E0050,4,4941.23,5,18,22156.48,Credit Card,Delivered
ORD2400367,2024-12-17,C00157,P0030,S012,E0035,3,1676.3,15,18,5043.99,Credit Card,Cancelled
ORD2400368,2024-11-26,C00208,P0009,S022,E0043,3,3564.29,5,18,11986.71,UPI,Delivered
ORD2400369,2024-10-20,C00492,P0060,S021,E0022,5,6438.17,5,18,36085.94,Credit Card,Delivered
ORD2400370,2025-06-27,C00398,P0045,S022,E0004,2,1728.63,15,18,3467.63,Credit Card,Delivered
ORD2400371,2024-10-28,C00260,P0060,S019,E0014,3,6438.17,15,18,19372.45,Credit Card,Delivered
ORD2400372,2025-05-11,C00050,P0083,S006,E0008,5,6571.75,5,18,36834.66,Debit Card,Delivered
ORD2400373,2024-07-13,C00021,P0071,S018,E0003,3,4100.21,10,18,13063.27,Cash,Delivered
ORD2400374,2024-08-24,C00208,P0006,S005,E0044,2,2138.35,10,18,4541.86,Credit Card,Delivered
ORD2400375,2024-07-22,C00463,P0039,S024,E0020,1,2811.5,15,18,2819.93,Net Banking,Delivered
ORD2400376,2025-05-15,C00015,P0054,S018,E0025,5,4941.23,0,18,29153.26,Debit Card,Delivered
ORD2400377,2025-01-17,C00341,P0031,S007,E0049,3,1548.65,0,18,5482.22,UPI,Delivered
ORD2400378,2024-10-27,C00428,P0061,S002,E0019,4,4483.03,20,18,16927.92,Cash,Delivered
ORD2400379,2025-06-13,C00426,P0052,S012,E0023,3,7507.14,5,18,25246.51,Cash,Delivered
ORD2400380,2024-12-21,C00153,P0016,S016,E0050,1,499.38,0,18,589.27,Credit Card,Returned
ORD2400381,2024-12-17,C00045,P0022,S010,E0005,4,4580.62,10,18,19458.47,Net Banking,Returned
ORD2400382,2025-02-26,C00255,P0033,S002,E0016,5,3158.52,0,18,18635.27,Credit Card,Delivered
ORD2400383,2024-10-16,C00389,P0007,S005,E0016,4,3824.14,15,18,15342.45,Debit Card,Delivered
ORD2400384,2024-12-29,C00311,P0090,S004,E0008,5,4604.5,20,18,21733.24,Cash,Cancelled
ORD2400385,2025-04-27,C00214,P0062,S008,E0041,2,2690.43,15,18,5397.0,UPI,Delivered
ORD2400386,2025-05-23,C00401,P0091,S025,E0050,1,5667.46,0,18,6687.6,Credit Card,Delivered
ORD2400387,2024-09-10,C00251,P0045,S014,E0022,2,1728.63,15,18,3467.63,Debit Card,Cancelled
ORD2400388,2025-01-19,C00201,P0046,S011,E0044,2,1738.3,10,18,3692.15,Cash,Cancelled
ORD2400389,2025-01-02,C00415,P0057,S015,E0029,3,599.08,15,18,1802.63,Cash,Cancelled
ORD2400390,2025-02-25,C00198,P0010,S004,E0016,5,2573.86,5,18,14426.49,UPI,Delivered
ORD2400391,2024-08-19,C00185,P0044,S009,E0038,2,562.21,10,18,1194.13,Net Banking,Delivered
ORD2400392,2025-03-09,C00340,P0033,S009,E0034,2,3158.52,5,18,7081.4,Credit Card,Delivered
ORD2400393,2025-06-25,C00188,P0098,S008,E0042,2,5777.0,10,18,12270.35,Cash,Delivered
ORD2400394,2024-12-20,C00474,P0088,S014,E0010,5,7276.0,15,18,36489.14,UPI,Cancelled
ORD2400395,2025-01-02,C00155,P0056,S003,E0019,5,1142.81,0,18,6742.58,Credit Card,Delivered
ORD2400396,2025-02-28,C00263,P0035,S010,E0022,2,3529.57,5,18,7913.3,Debit Card,Delivered
ORD2400397,2024-10-04,C00373,P0039,S012,E0006,3,2811.5,0,18,9952.71,Debit Card,Delivered
ORD2400398,2025-07-08,C00263,P0024,S006,E0010,1,1210.16,0,18,1427.99,Net Banking,Returned
ORD2400399,2024-09-02,C00023,P0005,S016,E0042,5,4418.39,15,18,22158.23,Debit Card,Delivered
ORD2400400,2025-04-26,C00441,P0091,S019,E0041,4,5667.46,10,18,24075.37,Net Banking,Delivered
ORD2400401,2025-02-26,C00407,P0092,S020,E0048,3,1347.74,10,18,4293.9,Net Banking,Delivered
ORD2400402,2025-04-26,C00081,P0053,S013,E0035,5,4620.08,0,18,27258.47,UPI,Delivered
ORD2400403,2025-02-22,C00462,P0017,S001,E0012,2,5714.04,0,18,13485.13,Debit Card,Cancelled
ORD2400404,2025-04-09,C00005,P0090,S004,E0021,5,4604.5,20,18,21733.24,Debit Card,Cancelled
ORD2400405,2024-08-24,C00461,P0002,S019,E0001,4,4232.61,10,18,17980.13,Debit Card,Returned
ORD2400406,2024-10-20,C00229,P0061,S016,E0002,5,4483.03,5,18,25127.38,Cash,Delivered
ORD2400407,2024-10-23,C00252,P0008,S025,E0030,4,2375.27,5,18,10650.71,Credit Card,Delivered
ORD2400408,2024-12-16,C00034,P0020,S023,E0020,5,5416.76,0,18,31958.88,UPI,Cancelled
ORD2400409,2025-03-01,C00493,P0073,S006,E0041,5,5922.01,20,18,27951.89,UPI,Delivered
ORD2400410,2024-11-06,C00483,P0021,S021,E0007,5,6635.3,10,18,35233.44,UPI,Returned
ORD2400411,2024-10-20,C00353,P0016,S006,E0014,4,499.38,15,18,2003.51,Credit Card,Delivered
ORD2400412,2024-07-21,C00484,P0045,S004,E0029,4,1728.63,20,18,6527.31,Debit Card,Delivered
ORD2400413,2025-04-29,C00460,P0074,S022,E0028,3,1107.9,20,18,3137.57,Net Banking,Delivered
ORD2400414,2025-02-14,C00289,P0048,S016,E0020,3,4284.72,5,18,14409.51,Net Banking,Cancelled
ORD2400415,2024-11-13,C00179,P0013,S017,E0004,5,1947.53,10,18,10341.38,Cash,Returned
ORD2400416,2024-12-26,C00398,P0002,S024,E0017,4,4232.61,0,18,19977.92,Debit Card,Delivered
ORD2400417,2024-09-13,C00091,P0100,S010,E0008,5,707.06,15,18,3545.91,Net Banking,Returned
ORD2400418,2024-12-11,C00373,P0061,S007,E0038,3,4483.03,5,18,15076.43,Cash,Cancelled
ORD2400419,2025-01-17,C00063,P0053,S007,E0029,3,4620.08,0,18,16355.08,Debit Card,Delivered
ORD2400420,2025-03-10,C00322,P0077,S005,E0030,4,3792.37,5,18,17004.99,Net Banking,Delivered
ORD2400421,2025-01-16,C00095,P0060,S002,E0009,2,6438.17,0,18,15194.08,UPI,Returned
ORD2400422,2024-07-16,C00130,P0053,S016,E0004,4,4620.08,15,18,18535.76,Net Banking,Returned
ORD2400423,2025-04-02,C00114,P0040,S019,E0019,4,1341.94,0,18,6333.96,Net Banking,Delivered
ORD2400424,2024-10-22,C00203,P0020,S002,E0025,5,5416.76,5,18,30360.94,Net Banking,Delivered
ORD2400425,2024-08-25,C00286,P0021,S001,E0006,3,6635.3,15,18,19965.62,Debit Card,Delivered
ORD2400426,2025-06-09,C00109,P0068,S020,E0002,3,1690.06,20,18,4786.25,Debit Card,Returned
ORD2400427,2025-01-23,C00025,P0048,S023,E0021,5,4284.72,5,18,24015.86,Cash,Delivered
ORD2400428,2024-08-20,C00305,P0082,S008,E0002,5,4422.51,10,18,23483.53,Net Banking,Delivered
ORD2400429,2024-07-13,C00427,P0099,S003,E0012,5,4973.86,0,18,29345.77,Net Banking,Delivered
ORD2400430,2025-04-22,C00113,P0053,S016,E0019,4,4620.08,0,18,21806.78,Net Banking,Returned
ORD2400431,2024-11-15,C00456,P0084,S021,E0036,5,1548.58,10,18,8222.96,Cash,Returned
ORD2400432,2024-11-21,C00208,P0076,S009,E0021,5,6935.08,10,18,36825.27,Debit Card,Delivered
ORD2400433,2025-04-21,C00436,P0045,S014,E0023,3,1728.63,5,18,5813.38,Cash,Returned
ORD2400434,2025-01-07,C00418,P0054,S016,E0019,4,4941.23,0,18,23322.61,UPI,Delivered
ORD2400435,2024-08-26,C00054,P0009,S007,E0019,3,3564.29,20,18,10094.07,Net Banking,Delivered
ORD2400436,2025-02-26,C00090,P0090,S009,E0047,5,4604.5,10,18,24449.9,UPI,Delivered
ORD2400437,2024-09-20,C00487,P0085,S002,E0006,1,3327.38,10,18,3533.68,Debit Card,Returned
ORD2400438,2025-01-31,C00181,P0097,S021,E0013,5,4988.12,5,18,27958.41,Credit Card,Delivered
ORD2400439,2025-06-08,C00160,P0056,S024,E0039,3,1142.81,5,18,3843.27,Debit Card,Cancelled
ORD2400440,2024-09-18,C00350,P0058,S004,E0023,5,154.61,15,18,775.37,UPI,Delivered
ORD2400441,2024-09-10,C00159,P0041,S019,E0004,3,5943.88,5,18,19989.27,Credit Card,Returned
ORD2400442,2024-09-30,C00379,P0024,S012,E0002,1,1210.16,0,18,1427.99,Credit Card,Delivered
ORD2400443,2024-12-09,C00320,P0028,S016,E0048,1,2757.16,20,18,2602.76,Credit Card,Delivered
ORD2400444,2024-12-02,C00451,P0071,S017,E0032,4,4100.21,20,18,15482.39,Debit Card,Delivered
ORD2400445,2024-11-19,C00037,P0005,S023,E0029,3,4418.39,0,18,15641.1,Net Banking,Delivered
ORD2400446,2025-04-05,C00440,P0032,S002,E0016,5,7075.86,0,18,41747.57,Credit Card,Delivered
ORD2400447,2024-12-10,C00025,P0047,S006,E0014,3,1656.18,20,18,4690.3,Credit Card,Delivered
ORD2400448,2025-02-13,C00449,P0013,S006,E0014,3,1947.53,5,18,6549.54,Credit Card,Delivered
ORD2400449,2024-12-28,C00335,P0009,S022,E0018,2,3564.29,20,18,6729.38,Cash,Delivered
ORD2400450,2024-09-16,C00399,P0048,S017,E0003,3,4284.72,15,18,12892.72,Credit Card,Delivered
ORD2400451,2024-12-27,C00037,P0032,S006,E0033,5,7075.86,10,18,37572.82,Cash,Delivered
ORD2400452,2024-11-30,C00464,P0052,S011,E0049,3,7507.14,0,18,26575.28,Credit Card,Cancelled
ORD2400453,2025-06-29,C00450,P0092,S001,E0030,4,1347.74,10,18,5725.2,Debit Card,Delivered
ORD2400454,2025-01-30,C00318,P0083,S005,E0019,2,6571.75,0,18,15509.33,Credit Card,Delivered
ORD2400455,2024-08-04,C00249,P0075,S019,E0037,2,1918.92,20,18,3622.92,Net Banking,Delivered
ORD2400456,2024-10-06,C00140,P0018,S025,E0039,2,1395.52,5,18,3128.76,Debit Card,Delivered
ORD2400457,2025-01-24,C00209,P0037,S005,E0039,3,6357.7,10,18,20255.63,Cash,Delivered
ORD2400458,2025-01-04,C00494,P0042,S009,E0032,5,599.24,15,18,3005.19,UPI,Cancelled
ORD2400459,2025-01-05,C00005,P0099,S005,E0033,4,4973.86,15,18,19955.13,UPI,Delivered
ORD2400460,2024-10-31,C00329,P0073,S021,E0018,3,5922.01,15,18,17819.33,Debit Card,Delivered
ORD2400461,2024-07-17,C00400,P0086,S020,E0019,5,6044.53,15,18,30313.32,UPI,Delivered
ORD2400462,2024-11-27,C00329,P0009,S013,E0014,5,3564.29,0,18,21029.31,Debit Card,Delivered
ORD2400463,2024-10-03,C00435,P0013,S007,E0028,5,1947.53,5,18,10915.91,Credit Card,Delivered
ORD2400464,2025-06-02,C00024,P0081,S023,E0012,3,1125.19,0,18,3983.17,Debit Card,Delivered
ORD2400465,2024-10-05,C00157,P0071,S019,E0004,2,4100.21,5,18,9192.67,UPI,Delivered
ORD2400466,2025-01-05,C00048,P0048,S003,E0011,3,4284.72,5,18,14409.51,UPI,Delivered
ORD2400467,2024-12-15,C00025,P0068,S010,E0034,3,1690.06,20,18,4786.25,Debit Card,Returned
ORD2400468,2025-06-05,C00389,P0078,S006,E0039,2,6311.27,0,18,14894.6,Net Banking,Delivered
ORD2400469,2025-01-19,C00327,P0043,S006,E0031,1,2003.39,10,18,2127.6,Net Banking,Delivered
ORD2400470,2025-02-15,C00368,P0026,S009,E0015,4,4853.36,0,18,22907.86,UPI,Delivered
ORD2400471,2024-09-18,C00361,P0037,S002,E0033,2,6357.7,15,18,12753.55,Net Banking,Cancelled
ORD2400472,2025-02-28,C00270,P0026,S011,E0022,5,4853.36,20,18,22907.86,Net Banking,Returned
ORD2400473,2025-02-16,C00432,P0086,S022,E0041,1,6044.53,20,18,5706.04,Net Banking,Returned
ORD2400474,2024-08-26,C00379,P0026,S005,E0031,5,4853.36,10,18,25771.34,Credit Card,Delivered
ORD2400475,2025-04-12,C00111,P0044,S014,E0048,1,562.21,5,18,630.24,UPI,Delivered
ORD2400476,2025-04-11,C00382,P0048,S003,E0020,3,4284.72,0,18,15167.91,UPI,Delivered
ORD2400477,2024-08-03,C00184,P0026,S022,E0032,1,4853.36,20,18,4581.57,Cash,Delivered
ORD2400478,2025-05-17,C00087,P0013,S014,E0001,1,1947.53,0,18,2298.09,Cash,Cancelled
ORD2400479,2024-09-08,C00203,P0001,S008,E0029,4,5335.48,10,18,22665.12,UPI,Delivered
ORD2400480,2025-06-22,C00310,P0067,S001,E0048,4,4244.63,15,18,17029.46,Net Banking,Delivered
ORD2400481,2025-04-17,C00477,P0087,S022,E0043,4,1890.57,15,18,7584.97,UPI,Delivered
ORD2400482,2025-04-03,C00072,P0058,S017,E0019,5,154.61,10,18,820.98,Credit Card,Returned
ORD2400483,2025-02-10,C00005,P0003,S019,E0038,5,4896.11,0,18,28887.05,Credit Card,Cancelled
ORD2400484,2025-05-28,C00100,P0013,S005,E0020,4,1947.53,0,18,9192.34,Debit Card,Delivered
ORD2400485,2024-12-12,C00375,P0050,S003,E0026,5,4470.38,20,18,21100.19,Net Banking,Delivered
ORD2400486,2025-05-11,C00459,P0039,S012,E0002,2,2811.5,0,18,6635.14,Debit Card,Returned
ORD2400487,2025-03-21,C00153,P0037,S008,E0049,3,6357.7,15,18,19130.32,Net Banking,Delivered
ORD2400488,2025-05-31,C00044,P0087,S014,E0010,3,1890.57,15,18,5688.73,Debit Card,Delivered
ORD2400489,2024-09-15,C00318,P0001,S019,E0036,2,5335.48,0,18,12591.73,Cash,Delivered
ORD2400490,2025-03-28,C00046,P0054,S008,E0038,4,4941.23,15,18,19824.21,Cash,Cancelled
ORD2400491,2025-04-16,C00058,P0094,S018,E0004,1,2549.11,5,18,2857.55,Credit Card,Cancelled
ORD2400492,2024-09-23,C00376,P0023,S025,E0045,3,6164.36,0,18,21821.83,Net Banking,Delivered
ORD2400493,2025-06-04,C00438,P0017,S014,E0043,4,5714.04,5,18,25621.76,Credit Card,Cancelled
ORD2400494,2024-09-18,C00404,P0041,S006,E0048,2,5943.88,20,18,11222.05,Credit Card,Cancelled
ORD2400495,2025-04-30,C00496,P0003,S006,E0009,3,4896.11,15,18,14732.39,Cash,Delivered
ORD2400496,2025-06-06,C00226,P0075,S014,E0008,1,1918.92,20,18,1811.46,Cash,Cancelled
ORD2400497,2024-08-01,C00265,P0097,S017,E0031,3,4988.12,10,18,15892.15,Credit Card,Delivered
ORD2400498,2025-06-20,C00302,P0020,S007,E0044,4,5416.76,5,18,24288.75,Net Banking,Delivered
ORD2400499,2025-01-01,C00175,P0013,S008,E0040,5,1947.53,0,18,11490.43,Credit Card,Cancelled
ORD2400500,2024-07-31,C00475,P0029,S023,E0017,5,7381.9,20,18,34842.57,Debit Card,Delivered
ORD2400501,2024-08-29,C00314,P0026,S024,E0022,5,4853.36,20,18,22907.86,Net Banking,Delivered
ORD2400502,2025-04-13,C00185,P0022,S017,E0017,2,4580.62,15,18,9188.72,Cash,Delivered
ORD2400503,2024-10-02,C00319,P0045,S009,E0011,3,1728.63,20,18,4895.48,Cash,Delivered
